grid,score,move,max_score,max_tile
"[1024, 64, 4, 16, 16, 8, 0, 0, 8, 0, 0, 0, 2, 4, 0, 0]",9232,up,15656,1024
"[1024, 64, 4, 16, 16, 8, 0, 0, 8, 4, 2, 0, 2, 0, 0, 0]",9232,up,15656,1024
"[1024, 64, 4, 16, 16, 8, 2, 0, 8, 4, 2, 0, 2, 0, 0, 0]",9232,up,15656,1024
"[1024, 64, 4, 16, 16, 8, 4, 2, 8, 4, 0, 0, 2, 0, 0, 0]",9236,up,15656,1024
"[1024, 64, 8, 16, 16, 8, 0, 2, 8, 4, 4, 0, 2, 0, 0, 0]",9244,right,15656,1024
"[1024, 64, 8, 16, 0, 16, 8, 2, 0, 0, 8, 8, 0, 0, 4, 2]",9252,up,15656,1024
"[1024, 64, 16, 16, 0, 16, 8, 2, 2, 0, 4, 8, 0, 0, 0, 2]",9268,up,15656,1024
"[1024, 64, 16, 16, 2, 16, 8, 2, 0, 0, 4, 8, 0, 0, 2, 2]",9268,left,15656,1024
"[1024, 64, 32, 0, 2, 16, 8, 2, 4, 8, 0, 2, 4, 0, 0, 0]",9304,up,15656,1024
"[1024, 64, 32, 4, 2, 16, 8, 0, 8, 8, 0, 2, 0, 0, 0, 0]",9316,up,15656,1024
"[1024, 64, 32, 4, 2, 16, 8, 2, 8, 8, 0, 0, 2, 0, 0, 0]",9316,left,15656,1024
"[1024, 64, 32, 4, 2, 16, 8, 2, 16, 0, 0, 0, 2, 0, 0, 2]",9332,right,15656,1024
"[1024, 64, 32, 4, 2, 16, 8, 2, 0, 0, 0, 16, 2, 0, 0, 4]",9336,left,15656,1024
"[1024, 64, 32, 4, 2, 16, 8, 2, 16, 2, 0, 0, 2, 4, 0, 0]",9336,right,15656,1024
"[1024, 64, 32, 4, 2, 16, 8, 2, 0, 0, 16, 2, 4, 0, 2, 4]",9336,up,15656,1024
"[1024, 64, 32, 4, 2, 16, 8, 4, 4, 2, 16, 4, 0, 0, 2, 0]",9340,up,15656,1024
"[1024, 64, 32, 8, 2, 16, 8, 4, 4, 2, 16, 0, 0, 2, 2, 0]",9348,up,15656,1024
"[1024, 64, 32, 8, 2, 16, 8, 4, 4, 4, 16, 0, 2, 0, 2, 0]",9352,left,15656,1024
"[1024, 64, 32, 8, 2, 16, 8, 4, 8, 16, 4, 0, 4, 0, 0, 0]",9364,up,15656,1024
"[1024, 64, 32, 8, 2, 32, 8, 4, 8, 0, 4, 0, 4, 4, 0, 0]",9396,right,15656,1024
"[1024, 64, 32, 8, 2, 32, 8, 4, 0, 0, 8, 4, 0, 4, 0, 8]",9404,left,15656,1024
"[1024, 64, 32, 8, 2, 32, 8, 4, 8, 4, 0, 0, 4, 8, 0, 4]",9404,right,15656,1024
"[1024, 64, 32, 8, 2, 32, 8, 4, 0, 2, 8, 4, 0, 4, 8, 4]",9404,up,15656,1024
"[1024, 64, 32, 8, 2, 32, 16, 8, 0, 2, 8, 4, 0, 4, 0, 2]",9428,up,15656,1024
"[1024, 64, 32, 16, 2, 32, 16, 4, 0, 2, 8, 2, 2, 4, 0, 0]",9444,up,15656,1024
"[1024, 64, 32, 16, 4, 32, 16, 4, 4, 2, 8, 2, 0, 4, 0, 0]",9448,up,15656,1024
"[1024, 64, 32, 16, 8, 32, 16, 4, 0, 2, 8, 2, 0, 4, 0, 2]",9456,up,15656,1024
"[1024, 64, 32, 16, 8, 32, 16, 4, 2, 2, 8, 4, 0, 4, 0, 0]",9460,up,15656,1024
"[1024, 64, 32, 16, 8, 32, 16, 8, 2, 2, 8, 0, 0, 4, 0, 4]",9468,right,15656,1024
"[1024, 64, 32, 16, 8, 32, 16, 8, 0, 0, 4, 8, 0, 0, 4, 8]",9480,up,15656,1024
"[1024, 64, 32, 16, 8, 32, 16, 16, 2, 0, 8, 8, 0, 0, 0, 0]",9504,up,15656,1024
"[1024, 64, 32, 32, 8, 32, 16, 8, 2, 0, 8, 2, 0, 0, 0, 0]",9536,left,15656,1024
"[1024, 64, 64, 4, 8, 32, 16, 8, 2, 8, 2, 0, 0, 0, 0, 0]",9600,left,15656,1024
"[1024, 128, 4, 4, 8, 32, 16, 8, 2, 8, 2, 0, 0, 0, 0, 0]",9728,left,15656,1024
"[1024, 128, 8, 0, 8, 32, 16, 8, 2, 8, 2, 0, 0, 0, 2, 0]",9736,up,15656,1024
"[1024, 128, 8, 8, 8, 32, 16, 0, 2, 8, 4, 0, 0, 0, 0, 4]",9740,left,15656,1024
"[1024, 128, 16, 0, 8, 32, 16, 0, 2, 8, 4, 0, 4, 2, 0, 0]",9756,up,15656,1024
"[1024, 128, 32, 0, 8, 32, 4, 0, 2, 8, 0, 0, 4, 2, 2, 0]",9788,up,15656,1024
"[1024, 128, 32, 4, 8, 32, 4, 0, 2, 8, 2, 0, 4, 2, 0, 0]",9788,right,15656,1024
"[1024, 128, 32, 4, 2, 8, 32, 4, 0, 2, 8, 2, 0, 0, 4, 2]",9788,up,15656,1024
"[1024, 128, 64, 8, 2, 8, 8, 4, 0, 2, 4, 2, 0, 0, 0, 0]",9864,right,15656,1024
"[1024, 128, 64, 8, 0, 2, 16, 4, 0, 2, 4, 2, 0, 0, 0, 2]",9880,up,15656,1024
"[1024, 128, 64, 8, 0, 4, 16, 4, 0, 0, 4, 4, 2, 0, 0, 0]",9888,up,15656,1024
"[1024, 128, 64, 8, 2, 4, 16, 8, 0, 0, 4, 0, 0, 0, 2, 0]",9896,right,15656,1024
"[1024, 128, 64, 8, 2, 4, 16, 8, 0, 0, 2, 4, 0, 0, 0, 2]",9896,up,15656,1024
"[1024, 128, 64, 16, 2, 4, 16, 4, 0, 0, 2, 2, 0, 0, 2, 0]",9912,right,15656,1024
"[1024, 128, 64, 16, 2, 4, 16, 4, 2, 0, 0, 4, 0, 0, 0, 2]",9916,up,15656,1024
"[1024, 128, 64, 16, 4, 4, 16, 8, 0, 0, 0, 2, 2, 0, 0, 0]",9928,right,15656,1024
"[1024, 128, 64, 16, 0, 8, 16, 8, 0, 0, 0, 2, 2, 0, 0, 2]",9936,up,15656,1024
"[1024, 128, 64, 16, 2, 8, 16, 8, 4, 0, 0, 4, 0, 0, 0, 0]",9940,right,15656,1024
"[1024, 128, 64, 16, 2, 8, 16, 8, 0, 2, 0, 8, 0, 0, 0, 0]",9948,up,15656,1024
"[1024, 128, 64, 16, 2, 8, 16, 16, 0, 2, 2, 0, 0, 0, 0, 0]",9964,up,15656,1024
"[1024, 128, 64, 32, 2, 8, 16, 2, 0, 2, 2, 0, 0, 0, 0, 0]",9996,left,15656,1024
"[1024, 128, 64, 32, 2, 8, 16, 2, 4, 2, 0, 0, 0, 0, 0, 0]",10000,right,15656,1024
"[1024, 128, 64, 32, 2, 8, 16, 2, 0, 0, 4, 2, 0, 2, 0, 0]",10000,up,15656,1024
"[1024, 128, 64, 32, 2, 8, 16, 4, 0, 2, 4, 0, 0, 0, 0, 2]",10004,right,15656,1024
"[1024, 128, 64, 32, 2, 8, 16, 4, 0, 4, 2, 4, 0, 0, 0, 2]",10004,up,15656,1024
"[1024, 128, 64, 32, 2, 8, 16, 8, 0, 4, 2, 2, 2, 0, 0, 0]",10012,right,15656,1024
"[1024, 128, 64, 32, 2, 8, 16, 8, 0, 0, 4, 4, 0, 2, 0, 2]",10016,right,15656,1024
"[1024, 128, 64, 32, 2, 8, 16, 8, 0, 0, 0, 8, 2, 0, 0, 4]",10028,up,15656,1024
"[1024, 128, 64, 32, 4, 8, 16, 16, 0, 0, 0, 4, 0, 0, 0, 2]",10048,right,15656,1024
"[1024, 128, 64, 32, 0, 4, 8, 32, 0, 0, 0, 4, 0, 4, 0, 2]",10080,up,15656,1024
"[1024, 128, 64, 64, 0, 8, 8, 4, 0, 0, 0, 2, 0, 0, 2, 0]",10152,right,15656,1024
"[0, 1024, 128, 128, 0, 0, 16, 4, 0, 0, 0, 2, 0, 2, 0, 2]",10296,left,15656,1024
"[1024, 256, 0, 0, 16, 4, 0, 0, 2, 0, 0, 0, 4, 0, 2, 0]",10556,up,15656,1024
"[1024, 256, 2, 0, 16, 4, 0, 0, 2, 0, 0, 0, 4, 0, 2, 0]",10556,up,15656,1024
"[1024, 256, 4, 0, 16, 4, 2, 0, 2, 0, 0, 0, 4, 0, 0, 0]",10560,right,15656,1024
"[4, 1024, 256, 4, 0, 16, 4, 2, 0, 0, 0, 2, 0, 0, 0, 4]",10560,up,15656,1024
"[4, 1024, 256, 4, 0, 16, 4, 4, 0, 0, 2, 4, 0, 0, 0, 0]",10564,up,15656,1024
"[4, 1024, 256, 8, 0, 16, 4, 4, 2, 0, 2, 0, 0, 0, 0, 0]",10572,right,15656,1024
"[4, 1024, 256, 8, 0, 0, 16, 8, 0, 4, 0, 4, 0, 0, 0, 0]",10584,up,15656,1024
"[4, 1024, 256, 16, 0, 4, 16, 4, 0, 0, 0, 0, 0, 0, 0, 2]",10600,up,15656,1024
"[4, 1024, 256, 16, 0, 4, 16, 4, 0, 0, 0, 2, 0, 0, 4, 0]",10600,up,15656,1024
"[4, 1024, 256, 16, 0, 4, 16, 4, 0, 2, 4, 2, 0, 0, 0, 0]",10600,left,15656,1024
"[4, 1024, 256, 16, 4, 16, 4, 4, 2, 4, 2, 0, 0, 0, 0, 0]",10600,up,15656,1024
"[8, 1024, 256, 16, 2, 16, 4, 4, 0, 4, 2, 0, 2, 0, 0, 0]",10608,up,15656,1024
"[8, 1024, 256, 16, 4, 16, 4, 4, 0, 4, 2, 2, 0, 0, 0, 0]",10612,left,15656,1024
"[8, 1024, 256, 16, 4, 16, 8, 0, 4, 4, 0, 0, 0, 4, 0, 0]",10624,up,15656,1024
"[8, 1024, 256, 16, 8, 16, 8, 0, 2, 8, 0, 0, 0, 0, 0, 0]",10640,up,15656,1024
"[16, 1024, 256, 16, 2, 16, 8, 0, 0, 8, 0, 0, 0, 0, 0, 2]",10656,up,15656,1024
"[16, 1024, 256, 16, 2, 16, 8, 2, 0, 8, 0, 0, 0, 0, 2, 0]",10656,up,15656,1024
"[16, 1024, 256, 16, 2, 16, 8, 2, 0, 8, 2, 0, 0, 4, 0, 0]",10656,right,15656,1024
"[16, 1024, 256, 16, 2, 16, 8, 2, 0, 0, 8, 2, 0, 2, 0, 4]",10656,up,15656,1024
"[16, 1024, 256, 16, 2, 16, 16, 4, 0, 2, 2, 4, 0, 0, 0, 0]",10676,up,15656,1024
"[16, 1024, 256, 16, 2, 16, 16, 8, 0, 2, 2, 0, 0, 0, 0, 4]",10684,right,15656,1024
"[16, 1024, 256, 16, 0, 2, 32, 8, 0, 2, 0, 4, 0, 0, 0, 4]",10720,up,15656,1024
"[16, 1024, 256, 16, 0, 4, 32, 8, 2, 0, 0, 8, 0, 0, 0, 0]",10732,up,15656,1024
"[16, 1024, 256, 16, 2, 4, 32, 16, 0, 0, 2, 0, 0, 0, 0, 0]",10748,up,15656,1024
"[16, 1024, 256, 32, 2, 4, 32, 0, 2, 0, 2, 0, 0, 0, 0, 0]",10780,right,15656,1024
"[16, 1024, 256, 32, 0, 2, 4, 32, 0, 0, 0, 4, 2, 0, 0, 0]",10784,up,15656,1024
"[16, 1024, 256, 64, 2, 2, 4, 4, 2, 0, 0, 0, 0, 0, 0, 0]",10848,right,15656,1024
"[16, 1024, 256, 64, 0, 0, 4, 8, 0, 0, 2, 2, 0, 0, 0, 0]",10860,right,15656,1024
"[16, 1024, 256, 64, 0, 0, 4, 8, 0, 0, 0, 4, 0, 0, 4, 0]",10864,up,15656,1024
"[16, 1024, 256, 64, 0, 0, 8, 8, 0, 0, 2, 4, 0, 0, 0, 0]",10872,right,15656,1024
"[16, 1024, 256, 64, 0, 4, 0, 16, 0, 0, 2, 4, 0, 0, 0, 0]",10888,up,15656,1024
"[16, 1024, 256, 64, 0, 4, 2, 16, 0, 0, 0, 4, 0, 2, 0, 0]",10888,right,15656,1024
"[16, 1024, 256, 64, 0, 4, 2, 16, 0, 0, 0, 4, 0, 2, 0, 2]",10888,up,15656,1024
"[16, 1024, 256, 64, 0, 4, 2, 16, 2, 2, 0, 4, 0, 0, 0, 2]",10888,right,15656,1024
"[16, 1024, 256, 64, 0, 4, 2, 16, 0, 0, 4, 4, 0, 0, 2, 2]",10892,right,15656,1024
"[16, 1024, 256, 64, 0, 4, 2, 16, 0, 2, 0, 8, 0, 0, 0, 4]",10904,right,15656,1024
"[16, 1024, 256, 64, 2, 4, 2, 16, 0, 0, 2, 8, 0, 0, 0, 4]",10904,up,15656,1024
"[16, 1024, 256, 64, 2, 4, 4, 16, 0, 0, 0, 8, 0, 0, 2, 4]",10908,up,15656,1024
"[16, 1024, 256, 64, 2, 4, 4, 16, 2, 0, 2, 8, 0, 0, 0, 4]",10908,right,15656,1024
"[16, 1024, 256, 64, 0, 2, 8, 16, 0, 0, 4, 8, 4, 0, 0, 4]",10920,right,15656,1024
"[16, 1024, 256, 64, 0, 2, 8, 16, 2, 0, 4, 8, 0, 0, 0, 8]",10928,up,15656,1024
"[16, 1024, 256, 64, 2, 2, 8, 16, 0, 0, 4, 16, 0, 2, 0, 0]",10944,right,15656,1024
"[16, 1024, 256, 64, 0, 4, 8, 16, 4, 0, 4, 16, 0, 0, 0, 2]",10948,up,15656,1024
"[16, 1024, 256, 64, 4, 4, 8, 32, 0, 2, 4, 2, 0, 0, 0, 0]",10980,right,15656,1024
"[16, 1024, 256, 64, 0, 8, 8, 32, 0, 2, 4, 2, 0, 0, 2, 0]",10988,right,15656,1024
"[16, 1024, 256, 64, 0, 0, 16, 32, 0, 2, 4, 2, 0, 2, 0, 2]",11004,up,15656,1024
"[16, 1024, 256, 64, 0, 4, 16, 32, 0, 0, 4, 4, 2, 0, 0, 0]",11012,right,15656,1024
"[16, 1024, 256, 64, 0, 4, 16, 32, 0, 0, 0, 8, 0, 0, 2, 2]",11020,up,15656,1024
"[16, 1024, 256, 64, 0, 4, 16, 32, 2, 0, 2, 8, 0, 0, 0, 2]",11020,up,15656,1024
"[16, 1024, 256, 64, 2, 4, 16, 32, 0, 0, 2, 8, 0, 2, 0, 2]",11020,right,15656,1024
"[16, 1024, 256, 64, 2, 4, 16, 32, 0, 2, 2, 8, 0, 0, 0, 4]",11024,right,15656,1024
"[16, 1024, 256, 64, 2, 4, 16, 32, 0, 0, 4, 8, 0, 0, 2, 4]",11028,left,15656,1024
"[16, 1024, 256, 64, 2, 4, 16, 32, 4, 8, 2, 0, 2, 4, 0, 0]",11028,right,15656,1024
"[16, 1024, 256, 64, 2, 4, 16, 32, 0, 4, 8, 2, 0, 2, 2, 4]",11028,up,15656,1024
"[16, 1024, 256, 64, 2, 8, 16, 32, 2, 2, 8, 2, 0, 0, 2, 4]",11036,up,15656,1024
"[16, 1024, 256, 64, 4, 8, 16, 32, 0, 2, 8, 2, 0, 2, 2, 4]",11040,left,15656,1024
"[16, 1024, 256, 64, 4, 8, 16, 32, 2, 8, 2, 0, 4, 4, 2, 0]",11044,up,15656,1024
"[16, 1024, 256, 64, 4, 16, 16, 32, 2, 4, 4, 0, 4, 0, 2, 0]",11064,right,15656,1024
"[16, 1024, 256, 64, 0, 4, 32, 32, 0, 2, 2, 8, 0, 0, 4, 2]",11104,right,15656,1024
"[16, 1024, 256, 64, 0, 4, 4, 64, 0, 0, 4, 8, 0, 0, 4, 2]",11172,up,15656,1024
"[16, 1024, 256, 128, 0, 4, 8, 8, 2, 0, 4, 2, 0, 0, 0, 0]",11308,right,15656,1024
"[16, 1024, 256, 128, 0, 0, 4, 16, 0, 2, 4, 2, 2, 0, 0, 0]",11324,up,15656,1024
"[16, 1024, 256, 128, 2, 2, 8, 16, 0, 0, 0, 2, 0, 4, 0, 0]",11332,up,15656,1024
"[16, 1024, 256, 128, 2, 2, 8, 16, 0, 4, 0, 2, 0, 0, 0, 2]",11332,right,15656,1024
"[16, 1024, 256, 128, 0, 4, 8, 16, 0, 2, 4, 2, 0, 0, 0, 2]",11336,up,15656,1024
"[16, 1024, 256, 128, 0, 4, 8, 16, 4, 2, 4, 4, 0, 0, 0, 0]",11340,up,15656,1024
"[16, 1024, 256, 128, 4, 4, 8, 16, 2, 2, 4, 4, 0, 0, 0, 0]",11340,right,15656,1024
"[16, 1024, 256, 128, 0, 8, 8, 16, 0, 4, 4, 8, 0, 0, 0, 0]",11360,right,15656,1024
"[16, 1024, 256, 128, 0, 2, 16, 16, 0, 0, 8, 8, 0, 0, 0, 0]",11384,right,15656,1024
"[16, 1024, 256, 128, 0, 0, 2, 32, 0, 0, 0, 16, 2, 0, 0, 0]",11432,up,15656,1024
"[16, 1024, 256, 128, 2, 0, 2, 32, 0, 2, 0, 16, 0, 0, 0, 0]",11432,right,15656,1024
"[16, 1024, 256, 128, 0, 0, 4, 32, 2, 0, 2, 16, 0, 0, 0, 0]",11436,up,15656,1024
"[16, 1024, 256, 128, 2, 0, 4, 32, 2, 0, 2, 16, 0, 0, 0, 0]",11436,right,15656,1024
"[16, 1024, 256, 128, 0, 2, 4, 32, 0, 0, 4, 16, 0, 0, 0, 2]",11440,up,15656,1024
"[16, 1024, 256, 128, 0, 2, 8, 32, 2, 0, 0, 16, 0, 0, 0, 2]",11448,up,15656,1024
"[16, 1024, 256, 128, 2, 2, 8, 32, 0, 0, 0, 16, 2, 0, 0, 2]",11448,right,15656,1024
"[16, 1024, 256, 128, 2, 4, 8, 32, 0, 0, 0, 16, 0, 0, 0, 4]",11456,left,15656,1024
"[16, 1024, 256, 128, 2, 4, 8, 32, 16, 0, 0, 2, 4, 0, 0, 0]",11456,right,15656,1024
"[16, 1024, 256, 128, 2, 4, 8, 32, 0, 0, 16, 2, 2, 0, 0, 4]",11456,up,15656,1024
"[16, 1024, 256, 128, 4, 4, 8, 32, 0, 0, 16, 2, 0, 2, 0, 4]",11460,up,15656,1024
"[16, 1024, 256, 128, 4, 4, 8, 32, 4, 2, 16, 2, 0, 0, 0, 4]",11460,right,15656,1024
"[16, 1024, 256, 128, 0, 8, 8, 32, 4, 2, 16, 2, 0, 0, 2, 4]",11468,right,15656,1024
"[16, 1024, 256, 128, 0, 2, 16, 32, 4, 2, 16, 2, 0, 0, 2, 4]",11484,up,15656,1024
"[16, 1024, 256, 128, 4, 4, 32, 32, 0, 0, 2, 2, 0, 0, 2, 4]",11520,right,15656,1024
"[16, 1024, 256, 128, 0, 0, 8, 64, 0, 0, 2, 4, 0, 0, 2, 4]",11596,up,15656,1024
"[16, 1024, 256, 128, 0, 0, 8, 64, 0, 0, 4, 8, 0, 0, 0, 2]",11608,left,15656,1024
"[16, 1024, 256, 128, 8, 64, 0, 0, 4, 8, 2, 0, 2, 0, 0, 0]",11608,right,15656,1024
"[16, 1024, 256, 128, 2, 0, 8, 64, 0, 4, 8, 2, 0, 0, 0, 2]",11608,up,15656,1024
"[16, 1024, 256, 128, 2, 4, 16, 64, 0, 0, 0, 4, 0, 0, 0, 2]",11628,left,15656,1024
"[16, 1024, 256, 128, 2, 4, 16, 64, 4, 0, 0, 0, 2, 2, 0, 0]",11628,right,15656,1024
"[16, 1024, 256, 128, 2, 4, 16, 64, 0, 0, 0, 4, 0, 0, 2, 4]",11632,up,15656,1024
"[16, 1024, 256, 128, 2, 4, 16, 64, 2, 0, 2, 8, 0, 0, 0, 0]",11640,up,15656,1024
"[16, 1024, 256, 128, 4, 4, 16, 64, 0, 0, 2, 8, 0, 2, 0, 0]",11644,right,15656,1024
"[16, 1024, 256, 128, 2, 8, 16, 64, 0, 0, 2, 8, 0, 0, 0, 2]",11652,left,15656,1024
"[16, 1024, 256, 128, 2, 8, 16, 64, 2, 8, 0, 2, 2, 0, 0, 0]",11652,up,15656,1024
"[16, 1024, 256, 128, 4, 16, 16, 64, 2, 0, 0, 2, 0, 0, 4, 0]",11672,right,15656,1024
"[16, 1024, 256, 128, 4, 4, 32, 64, 0, 0, 0, 4, 0, 0, 0, 4]",11708,up,15656,1024
"[16, 1024, 256, 128, 4, 4, 32, 64, 0, 0, 0, 8, 0, 2, 0, 0]",11716,right,15656,1024
"[16, 1024, 256, 128, 0, 8, 32, 64, 0, 0, 0, 8, 0, 0, 4, 2]",11724,up,15656,1024
"[16, 1024, 256, 128, 0, 8, 32, 64, 0, 0, 4, 8, 2, 0, 0, 2]",11724,up,15656,1024
"[16, 1024, 256, 128, 2, 8, 32, 64, 0, 4, 4, 8, 0, 0, 0, 2]",11724,right,15656,1024
"[16, 1024, 256, 128, 2, 8, 32, 64, 0, 0, 8, 8, 0, 0, 2, 2]",11732,right,15656,1024
"[16, 1024, 256, 128, 2, 8, 32, 64, 4, 0, 0, 16, 0, 0, 0, 4]",11752,right,15656,1024
"[16, 1024, 256, 128, 2, 8, 32, 64, 0, 2, 4, 16, 0, 0, 0, 4]",11752,left,15656,1024
"[16, 1024, 256, 128, 2, 8, 32, 64, 2, 4, 16, 0, 4, 2, 0, 0]",11752,up,15656,1024
"[16, 1024, 256, 128, 4, 8, 32, 64, 4, 4, 16, 4, 0, 2, 0, 0]",11756,up,15656,1024
"[16, 1024, 256, 128, 8, 8, 32, 64, 2, 4, 16, 4, 0, 2, 0, 0]",11764,right,15656,1024
"[16, 1024, 256, 128, 0, 16, 32, 64, 2, 4, 16, 4, 4, 0, 0, 2]",11780,up,15656,1024
"[16, 1024, 256, 128, 2, 16, 32, 64, 4, 4, 16, 4, 0, 0, 2, 2]",11780,right,15656,1024
"[16, 1024, 256, 128, 2, 16, 32, 64, 0, 8, 16, 4, 0, 2, 0, 4]",11792,up,15656,1024
"[16, 1024, 256, 128, 2, 16, 32, 64, 0, 8, 16, 8, 0, 2, 2, 0]",11800,left,15656,1024
"[16, 1024, 256, 128, 2, 16, 32, 64, 8, 16, 8, 4, 4, 0, 0, 0]",11804,up,15656,1024
"[16, 1024, 256, 128, 2, 32, 32, 64, 8, 0, 8, 4, 4, 2, 0, 0]",11836,right,15656,1024
"[16, 1024, 256, 128, 0, 2, 64, 64, 0, 0, 16, 4, 0, 2, 4, 2]",11916,right,15656,1024
"[16, 1024, 256, 128, 0, 0, 2, 128, 2, 0, 16, 4, 0, 2, 4, 2]",12044,up,15656,1024
"[16, 1024, 256, 256, 2, 2, 2, 4, 2, 0, 16, 2, 0, 0, 4, 0]",12300,left,15656,1024
"[16, 1024, 512, 0, 4, 2, 4, 0, 2, 16, 2, 0, 4, 0, 0, 4]",12816,up,15656,1024
"[16, 1024, 512, 4, 4, 2, 4, 4, 2, 16, 2, 0, 4, 0, 0, 0]",12816,up,15656,1024
"[16, 1024, 512, 8, 4, 2, 4, 0, 2, 16, 2, 0, 4, 0, 0, 4]",12824,up,15656,1024
"[16, 1024, 512, 8, 4, 2, 4, 4, 2, 16, 2, 2, 4, 0, 0, 0]",12824,right,15656,1024
"[16, 1024, 512, 8, 2, 4, 2, 8, 0, 2, 16, 4, 0, 0, 0, 4]",12836,up,15656,1024
"[16, 1024, 512, 16, 2, 4, 2, 8, 0, 2, 16, 0, 0, 0, 0, 4]",12860,up,15656,1024
"[16, 1024, 512, 16, 2, 4, 2, 8, 0, 2, 16, 4, 4, 0, 0, 0]",12860,right,15656,1024
"[16, 1024, 512, 16, 2, 4, 2, 8, 2, 2, 16, 4, 0, 0, 0, 4]",12860,up,15656,1024
"[16, 1024, 512, 16, 4, 4, 2, 8, 0, 2, 16, 8, 0, 0, 2, 0]",12872,up,15656,1024
"[16, 1024, 512, 16, 4, 4, 2, 16, 0, 2, 16, 0, 0, 4, 2, 0]",12888,right,15656,1024
"[16, 1024, 512, 16, 0, 8, 2, 16, 0, 2, 2, 16, 0, 0, 4, 2]",12896,up,15656,1024
"[16, 1024, 512, 32, 2, 8, 4, 16, 0, 2, 4, 2, 0, 0, 0, 0]",12932,up,15656,1024
"[16, 1024, 512, 32, 2, 8, 8, 16, 0, 2, 0, 2, 0, 0, 4, 0]",12940,right,15656,1024
"[16, 1024, 512, 32, 0, 2, 16, 16, 0, 4, 0, 4, 0, 0, 0, 4]",12960,right,15656,1024
"[16, 1024, 512, 32, 0, 0, 2, 32, 2, 0, 0, 8, 0, 0, 0, 4]",13000,up,15656,1024
"[16, 1024, 512, 64, 2, 0, 2, 8, 0, 0, 2, 4, 0, 0, 0, 0]",13064,up,15656,1024
"[16, 1024, 512, 64, 2, 0, 4, 8, 0, 0, 0, 4, 0, 0, 0, 2]",13068,right,15656,1024
"[16, 1024, 512, 64, 0, 2, 4, 8, 0, 0, 0, 4, 0, 2, 0, 2]",13068,up,15656,1024
"[16, 1024, 512, 64, 0, 4, 4, 8, 0, 2, 0, 4, 0, 0, 0, 2]",13072,right,15656,1024
"[16, 1024, 512, 64, 2, 0, 8, 8, 0, 0, 2, 4, 0, 0, 0, 2]",13080,right,15656,1024
"[16, 1024, 512, 64, 0, 0, 2, 16, 0, 0, 2, 4, 2, 0, 0, 2]",13096,up,15656,1024
"[16, 1024, 512, 64, 2, 0, 4, 16, 0, 0, 0, 4, 2, 0, 0, 2]",13100,up,15656,1024
"[16, 1024, 512, 64, 4, 0, 4, 16, 0, 0, 0, 4, 0, 2, 0, 2]",13104,right,15656,1024
"[16, 1024, 512, 64, 0, 0, 8, 16, 0, 0, 2, 4, 0, 0, 0, 4]",13116,up,15656,1024
"[16, 1024, 512, 64, 0, 0, 8, 16, 2, 0, 2, 8, 0, 0, 0, 0]",13124,up,15656,1024
"[16, 1024, 512, 64, 2, 0, 8, 16, 2, 0, 2, 8, 0, 0, 0, 0]",13124,right,15656,1024
"[16, 1024, 512, 64, 0, 2, 8, 16, 0, 0, 4, 8, 0, 0, 0, 2]",13128,left,15656,1024
"[16, 1024, 512, 64, 2, 8, 16, 0, 4, 8, 0, 0, 2, 0, 2, 0]",13128,right,15656,1024
"[16, 1024, 512, 64, 0, 2, 8, 16, 2, 0, 4, 8, 0, 0, 0, 4]",13132,up,15656,1024
"[16, 1024, 512, 64, 2, 2, 8, 16, 2, 0, 4, 8, 0, 0, 0, 4]",13132,right,15656,1024
"[16, 1024, 512, 64, 0, 4, 8, 16, 0, 2, 4, 8, 0, 0, 4, 4]",13136,right,15656,1024
"[16, 1024, 512, 64, 2, 4, 8, 16, 0, 2, 4, 8, 0, 0, 0, 8]",13144,up,15656,1024
"[16, 1024, 512, 64, 2, 4, 8, 16, 0, 2, 4, 16, 0, 2, 0, 0]",13160,left,15656,1024
"[16, 1024, 512, 64, 2, 4, 8, 16, 2, 4, 16, 0, 2, 0, 4, 0]",13160,up,15656,1024
"[16, 1024, 512, 64, 4, 8, 8, 16, 2, 0, 16, 0, 0, 0, 4, 2]",13172,right,15656,1024
"[16, 1024, 512, 64, 0, 4, 16, 16, 0, 0, 2, 16, 0, 2, 4, 2]",13188,up,15656,1024
"[16, 1024, 512, 64, 2, 4, 16, 32, 0, 2, 2, 2, 0, 0, 4, 0]",13220,right,15656,1024
"[16, 1024, 512, 64, 2, 4, 16, 32, 0, 0, 2, 4, 0, 2, 0, 4]",13224,up,15656,1024
"[16, 1024, 512, 64, 2, 4, 16, 32, 2, 2, 2, 8, 0, 0, 0, 0]",13232,up,15656,1024
"[16, 1024, 512, 64, 4, 4, 16, 32, 0, 2, 2, 8, 0, 0, 2, 0]",13236,right,15656,1024
"[16, 1024, 512, 64, 0, 8, 16, 32, 2, 0, 4, 8, 0, 0, 0, 2]",13248,up,15656,1024
"[16, 1024, 512, 64, 2, 8, 16, 32, 2, 0, 4, 8, 0, 0, 0, 2]",13248,up,15656,1024
"[16, 1024, 512, 64, 4, 8, 16, 32, 0, 0, 4, 8, 0, 0, 4, 2]",13252,left,15656,1024
"[16, 1024, 512, 64, 4, 8, 16, 32, 4, 8, 0, 4, 4, 2, 0, 0]",13252,up,15656,1024
"[16, 1024, 512, 64, 8, 16, 16, 32, 4, 2, 4, 4, 0, 0, 0, 0]",13276,right,15656,1024
